image_id,method,encoder,cs_cosine,cs_l2,y1,y2
188,IG,CLIP,0.014531075954437256,2.0522360801696777,526,548
188,Random,ResNet,0.06355607509613037,5.7299699783325195,526,548
188,Random,ViT,0.10213422775268555,21.68061637878418,526,548
188,Random,CLIP,0.024887442588806152,2.731510877609253,526,548
206,KL-IG² (adaptive),ResNet,0.10553407669067383,5.913097858428955,582,950
206,KL-IG² (adaptive),ViT,0.15008878707885742,26.062728881835938,582,950
206,KL-IG² (adaptive),CLIP,0.12611132860183716,5.671911239624023,582,950
206,KL-IG²,ResNet,0.07034569978713989,4.646943092346191,582,950
206,KL-IG²,ViT,0.15510737895965576,24.85662078857422,582,950
206,KL-IG²,CLIP,0.08708864450454712,4.6959919929504395,582,950
206,KL-IG (linear),ResNet,0.06597453355789185,4.526270866394043,582,950
206,KL-IG (linear),ViT,0.13286900520324707,20.67441749572754,582,950
206,KL-IG (linear),CLIP,0.05258595943450928,3.7117388248443604,582,950
206,KLIG-Adaptive,ResNet,0.08377635478973389,5.156840801239014,582,950
206,KLIG-Adaptive,ViT,0.06327396631240845,13.567543029785156,582,950
206,KLIG-Adaptive,CLIP,0.05013728141784668,3.6693241596221924,582,950
206,IG,ResNet,0.0491490364074707,4.746988296508789,582,950
206,IG,ViT,0.17358076572418213,26.306640625,582,950
206,IG,CLIP,0.027258872985839844,2.6906986236572266,582,950
206,Random,ResNet,0.05791175365447998,4.908212661743164,582,950
206,Random,ViT,0.040837645530700684,13.025945663452148,582,950
206,Random,CLIP,0.04567897319793701,3.175764322280884,582,950
111,KL-IG² (adaptive),ResNet,0.18013030290603638,9.214624404907227,691,796
111,KL-IG² (adaptive),ViT,0.3143707513809204,34.234825134277344,691,796
111,KL-IG² (adaptive),CLIP,0.1190330982208252,5.605218887329102,691,796
111,KL-IG²,ResNet,0.0685114860534668,5.728370189666748,691,796
111,KL-IG²,ViT,0.21699810028076172,28.549041748046875,691,796
111,KL-IG²,CLIP,0.12006807327270508,5.7429327964782715,691,796
111,KL-IG (linear),ResNet,0.07253515720367432,6.820301055908203,691,796
111,KL-IG (linear),ViT,0.1381148099899292,24.08415412902832,691,796
111,KL-IG (linear),CLIP,0.03561842441558838,3.148543119430542,691,796
111,KLIG-Adaptive,ResNet,0.15473270416259766,9.039102554321289,691,796
111,KLIG-Adaptive,ViT,0.34174084663391113,36.42062759399414,691,796
111,KLIG-Adaptive,CLIP,0.06163477897644043,4.053129196166992,691,796
111,IG,ResNet,0.0792165994644165,6.303358554840088,691,796
111,IG,ViT,0.14229941368103027,24.307830810546875,691,796
111,IG,CLIP,0.04889571666717529,3.6947786808013916,691,796
111,Random,ResNet,0.07733678817749023,5.03886079788208,691,796
111,Random,ViT,0.08988332748413086,20.06673812866211,691,796
111,Random,CLIP,0.0326688289642334,2.989161252975464,691,796
158,KL-IG² (adaptive),ResNet,0.07225602865219116,6.474305152893066,912,743
158,KL-IG² (adaptive),ViT,0.15443682670593262,21.738662719726562,912,743
158,KL-IG² (adaptive),CLIP,0.03309661149978638,3.1103463172912598,912,743
158,KL-IG²,ResNet,0.048932433128356934,5.033041477203369,912,743
158,KL-IG²,ViT,0.19525927305221558,26.142080307006836,912,743
158,KL-IG²,CLIP,0.03286921977996826,3.1011531352996826,912,743
158,KL-IG (linear),ResNet,0.059157729148864746,5.270948886871338,912,743
158,KL-IG (linear),ViT,0.19147789478302002,25.735836029052734,912,743
158,KL-IG (linear),CLIP,0.014157891273498535,1.9996905326843262,912,743
158,KLIG-Adaptive,ResNet,0.10275685787200928,7.314087867736816,912,743
158,KLIG-Adaptive,ViT,0.2408965826034546,29.42039680480957,912,743
158,KLIG-Adaptive,CLIP,0.02335035800933838,2.5970726013183594,912,743
158,IG,ResNet,0.1139494776725769,7.630221843719482,912,743
158,IG,ViT,0.13613498210906982,21.234241485595703,912,743
158,IG,CLIP,0.015503466129302979,2.109330177307129,912,743
158,Random,ResNet,0.04594177007675171,4.171418190002441,912,743
158,Random,ViT,0.044547975063323975,12.443961143493652,912,743
158,Random,CLIP,0.0188443660736084,2.217939615249634,912,743
212,KL-IG² (adaptive),ResNet,0.10194110870361328,6.11702823638916,765,706
212,KL-IG² (adaptive),ViT,0.33131885528564453,32.25978088378906,765,706
212,KL-IG² (adaptive),CLIP,0.03971695899963379,3.2649011611938477,765,706
212,KL-IG²,ResNet,0.15017932653427124,7.951626777648926,765,706
212,KL-IG²,ViT,0.16823285818099976,23.577648162841797,765,706
212,KL-IG²,CLIP,0.03903627395629883,3.272773265838623,765,706
212,KL-IG (linear),ResNet,0.08646923303604126,6.231674671173096,765,706
212,KL-IG (linear),ViT,0.15173131227493286,23.21474838256836,765,706
212,KL-IG (linear),CLIP,0.05389219522476196,3.8105430603027344,765,706
212,KLIG-Adaptive,ResNet,0.08325648307800293,6.104382038116455,765,706
212,KLIG-Adaptive,ViT,0.10126513242721558,20.064321517944336,765,706
212,KLIG-Adaptive,CLIP,0.021583914756774902,2.468825578689575,765,706
212,IG,ResNet,0.11074572801589966,7.849408149719238,765,706
212,IG,ViT,0.22579342126846313,29.995237350463867,765,706
212,IG,CLIP,0.08902359008789062,4.9432549476623535,765,706
212,Random,ResNet,0.07677328586578369,5.735918998718262,765,706
212,Random,ViT,0.08597862720489502,18.785831451416016,765,706
212,Random,CLIP,0.02052628993988037,2.344818353652954,765,706
200,KL-IG² (adaptive),ResNet,0.10541760921478271,7.66886568069458,751,518
200,KL-IG² (adaptive),ViT,0.13412761688232422,19.728221893310547,751,518
200,KL-IG² (adaptive),CLIP,0.2797969579696655,8.317628860473633,751,518
200,KL-IG²,ResNet,0.08108443021774292,7.084206581115723,751,518
200,KL-IG²,ViT,0.08657312393188477,15.995131492614746,751,518
